TOL,120137,40519,41.755241,-0.897903,13.46,297.48,305.20,702.73,25.34,934.17,23.68,260.44,36.12,-172.31,5.62,36.38,15.81,-2.11,5.40,3.56,0,6,1,7.41,0,1
TOL,120138,40519,41.755314,-0.898022,13.37,298.21,305.30,700.99,25.18,934.37,23.77,113.75,54.50,113.88,33.62,34.25,-81.69,3.21,-3.70,0.90,0,6,1,7.40,0,1
TOL,120139,40519,41.755424,-0.898107,13.36,301.00,305.30,698.93,25.08,934.60,23.87,113.31,56.88,87.94,114.00,-1.88,12.31,3.19,-5.52,3.04,0,6,1,7.40,0,1
TOL,120140,40519,41.755569,-0.898132,13.37,309.27,305.30,696.62,24.92,934.86,24.00,81.56,56.12,21.06,85.81,135.62,10.75,2.35,-8.77,1.94,0,6,1,7.39,0,1
TOL,120141,40519,41.755646,-0.898215,13.32,310.23,305.40,694.57,24.81,935.09,24.09,49.25,45.25,-28.88,77.44,11.19,-53.44,-3.88,-8.73,2.99,0,8,1,7.39,0,1
TOL,120142,40519,41.755711,-0.898300,13.15,310.69,305.40,692.39,24.68,935.34,24.23,21.38,60.88,-94.25,-15.50,-54.00,-15.19,-5.90,-3.71,1.77,0,8,1,7.39,0,1
TOL,120143,40519,41.755787,-0.898385,13.15,310.69,305.50,690.17,24.61,935.59,24.34,25.38,66.69,-93.75,15.25,30.38,12.94,-4.62,-1.63,1.05,0,8,1,7.40,0,1
TOL,120144,40519,41.755863,-0.898468,13.05,311.12,305.50,688.68,24.54,935.75,24.42,331.94,60.50,-123.31,137.12,-124.75,19.50,-5.00,-1.13,1.97,0,7,1,7.40,0,1
TOL,120145,40519,41.755959,-0.898535,13.05,311.12,305.50,686.70,24.51,935.98,24.48,201.00,67.00,167.94,80.88,11.94,3.12,-1.19,1.17,0.43,0,7,1,7.39,0,1
TOL,120146,40519,41.756042,-0.898603,12.92,313.07,305.60,682.73,24.25,936.42,24.76,70.38,65.25,-32.69,-46.06,-35.25,64.25,-3.40,-6.79,0.85,0,7,1,7.39,0,1
TOL,120147,40519,41.756130,-0.898660,12.92,313.07,305.60,681.69,24.03,936.54,24.90,53.50,64.44,-82.25,-7.50,-88.56,-117.31,-1.99,-6.67,2.65,0,8,1,7.40,0,1
TOL,120148,40519,41.756130,-0.898660,12.92,313.07,305.60,681.36,23.91,936.58,25.03,65.06,53.19,68.75,19.62,-0.44,-21.44,2.43,-4.77,0.62,0,8,1,7.40,0,1
TOL,120149,40519,41.756233,-0.898693,12.48,318.11,305.60,681.25,23.74,936.59,25.20,19.25,50.69,-94.31,158.25,98.88,79.19,-4.93,-2.48,1.93,0,8,1,7.40,0,1
TOL,120150,40519,41.754242,-0.894178,8.57,324.74,317.50,679.40,23.74,936.80,25.31,3.56,72.00,-108.31,2.31,-39.38,-46.25,-6.13,-2.71,0.07,0,8,1,7.39,0,1
TOL,120151,40519,41.752819,-0.891790,6.83,328.50,317.50,677.97,23.65,936.96,25.40,30.50,56.56,-119.88,-24.38,-7.00,14.56,-4.37,-0.98,1.00,0,8,1,7.39,0,1
TOL,120152,40519,41.752579,-0.891413,6.46,331.35,548.20,676.85,23.57,937.09,25.53,43.31,87.06,-2.56,-37.88,93.56,-25.75,-4.33,-2.79,-0.28,0,8,1,7.39,0,1
TOL,120153,40519,41.752480,-0.891230,6.43,333.23,563.00,676.04,23.41,937.18,25.61,10.75,53.19,-136.62,1.12,-114.69,-49.94,-3.90,-1.42,2.41,0,8,1,7.39,0,1
TOL,120154,40519,41.752422,-0.891102,6.19,334.10,575.60,674.63,23.27,937.34,25.74,57.62,62.25,29.50,-16.62,79.00,-34.31,-0.72,-7.56,0.50,0,8,1,7.39,0,1
TOL,120155,40519,41.752365,-0.890978,5.97,336.18,583.30,674.15,23.10,937.39,25.89,19.19,61.81,-144.56,-96.50,-61.06,25.44,-2.62,-2.36,3.26,0,8,1,7.39,0,1
TOL,120156,40519,41.752331,-0.890835,5.59,338.30,593.50,673.21,23.06,937.50,26.00,52.56,77.94,-63.31,-26.56,-52.94,-107.94,-2.10,-3.37,-0.62,0,8,1,7.40,0,1
TOL,120157,40519,41.752281,-0.890742,5.13,339.58,597.30,671.58,23.08,937.68,26.07,49.81,55.44,-5.94,-34.44,24.88,60.31,-1.31,-6.77,-1.80,0,8,1,7.39,0,1
TOL,120158,40519,41.752213,-0.890663,4.40,344.25,596.80,668.70,22.92,938.01,26.17,324.50,54.75,-116.88,89.06,-31.88,-64.38,-4.94,0.49,2.56,0,8,1,7.39,0,1
TOL,120159,40519,41.752174,-0.890578,4.40,344.25,602.30,666.58,22.81,938.25,26.30,96.81,64.12,-99.12,-140.31,-64.31,163.62,-5.71,-3.53,0.94,0,8,1,7.40,0,1
